107, 106	; max_west, min_west
40, 39	; max_north, min_north
39.6965283, 106.9258462, 61.203, 2.151, -149.379 *
39.6951400, 106.9291696, 61.140, 2.150, -159.450 *
39.6957887, 106.9276391, 61.140, 2.150, -152.190 *
39.6931950, 106.9337616, 61.131, 3.033, -110.734 *
39.6912503, 106.9383536, 61.105, 3.580, -90.482
39.6970993, 106.9245836, 61.096, 2.150, -150.809 *
39.6904935, 106.9401390, 61.087, 3.033, -101.573 *
39.6937502, 106.9324924, 61.051, 3.251, -91.664 *
39.6962521, 106.9266318, 61.024, 2.149, -153.249 *
39.6943067, 106.9312237, 60.979, 3.032, -157.072 *
39.6968077, 106.9253627, 60.979, 2.149, -150.736 *
39.6918065, 106.9370848, 60.970, 3.188, -146.541 *
39.6973622, 106.9240931, 60.943, 2.149, -150.384 *
39.6948621, 106.9299546, 60.925, 2.149, -151.505 *
39.6957359, 106.9279176, 60.916, 2.149, -155.863 *
39.6893056, 106.9429453, 60.907, 3.206, -72.761
39.6923621, 106.9358158, 60.879, 3.030, -107.722 *
39.6954175, 106.9286854, 60.879, 2.148, -163.104 *
39.6959723, 106.9274160, 60.843, 2.148, -154.083 *
39.6929171, 106.9345466, 60.816, 3.030, -108.765 *
39.6965284, 106.9261472, 60.807, 2.148, -149.548 *
39.6970860, 106.9248789, 60.770, 2.147, -151.058 *
39.6934731, 106.9332777, 60.761, 3.029, -149.752 *
39.6940294, 106.9320091, 60.715, 3.185, -150.226 *
39.6945838, 106.9307395, 60.688, 2.629, -160.439 *
39.6943695, 106.9312505, 60.660, 3.028, -150.979 *
39.6951391, 106.9294704, 60.660, 2.147, -159.311 *
39.6898615, 106.9416765, 60.651, 3.417, -80.996
39.6956956, 106.9282017, 60.633, 2.146, -154.865 *
39.6962506, 106.9269324, 60.614, 2.146, -151.919 *
39.6968064, 106.9256634, 60.596, 2.146, -148.974 *
39.6973628, 106.9243947, 60.577, 2.146, -150.361 *
39.6909726, 106.9391387, 60.512, 3.537, -88.768
39.6915279, 106.9378697, 60.485, 3.562, -91.425
39.6920844, 106.9366011, 60.457, 3.183, -153.448 *
39.6926393, 106.9353318, 60.447, 3.026, -170.122 *
39.6931946, 106.9340627, 60.438, 3.026, -171.220 *
39.6937502, 106.9327938, 60.429, 3.372, -172.090 *
39.6948624, 106.9302562, 60.410, 2.145, -151.373 *
39.6954169, 106.9289867, 60.410, 2.145, -163.093 *
39.6959737, 106.9277182, 60.401, 2.145, -152.812 *
39.6965283, 106.9264488, 60.401, 2.145, -149.995 *
39.6970856, 106.9251804, 60.391, 2.145, -149.453 *
39.6943134, 106.9315281, 60.382, 3.025, -150.408 *
39.6968795, 106.9256951, 60.335, 2.144, -149.011 *
39.6930035, 106.9345839, 60.231, 3.024, -170.900 *
39.6904381, 106.9404168, 60.212, 3.024, -140.731 *
39.6973632, 106.9246969, 60.203, 2.143, -150.623 *
39.6962514, 106.9272348, 60.184, 2.143, -152.423 *
39.6956949, 106.9285034, 60.175, 2.143, -166.762 *
39.6951401, 106.9297728, 60.156, 2.143, -151.623 *
39.6945847, 106.9310419, 60.137, 2.624, -158.802 *
39.6968232, 106.9259728, 60.137, 2.143, -149.530 *
39.6940284, 106.9323106, 60.118, 3.368, -92.544 *
39.6934730, 106.9335797, 60.089, 3.178, -171.650 *
39.6923614, 106.9361175, 60.012, 3.178, -169.327 *
39.6955110, 106.9290279, 60.003, 2.142, -159.738 *
39.6970851, 106.9254826, 60.003, 2.142, -155.178 *
39.6965280, 106.9267511, 59.984, 2.142, -156.387 *
39.6959726, 106.9280202, 59.955, 2.141, -153.417 *
39.6918064, 106.9373867, 59.945, 3.239, -105.854 *
39.6948625, 106.9305588, 59.878, 2.622, -151.327 *
39.6912506, 106.9386556, 59.858, 3.720, -89.989
39.6929456, 106.9348612, 59.858, 3.020, -155.217 *
39.6943071, 106.9318279, 59.829, 3.176, -150.237 *
39.6973634, 106.9249998, 59.820, 2.140, -155.258 *
39.6968057, 106.9262680, 59.791, 2.140, -154.138 *
39.6937515, 106.9330970, 59.771, 3.364, -149.772 *
39.6954557, 106.9293065, 59.752, 2.140, -159.586 *
39.6962519, 106.9275379, 59.742, 2.140, -153.856 *
39.6906949, 106.9399245, 59.722, 3.353, -99.249
39.6931952, 106.9343657, 59.703, 3.018, -171.131 *
39.6956963, 106.9288070, 59.693, 2.140, -155.957 *
39.6976393, 106.9245161, 59.654, 2.139, -155.054 *
39.6951409, 106.9300762, 59.634, 2.139, -151.454 *
39.6926390, 106.9356345, 59.615, 3.017, -148.169 *
39.6970843, 106.9257855, 59.605, 2.139, -154.288 *
